origin_policy,heldout_protocol,boundary,model,outer_fold,participants,raw_point_coverage,raw_high_hr_coverage,raw_mean_width_bpm,simultaneous_120s_coverage,simultaneous_120s_mean_width_bpm,pointwise_30s_coverage,pointwise_30s_mean_width_bpm,pointwise_60s_coverage,pointwise_60s_mean_width_bpm,pointwise_120s_coverage,pointwise_120s_mean_width_bpm
tagged_events,ANAEROBIC,joint_user_activity,pk_ssm,1,,0.8408529741863076,0.228310502283105,42.495269970670776,1.0,217.74561858418483,1.0,140.400907126079,1.0,204.14171912523395,1.0,170.4975847718262
tagged_events,ANAEROBIC,joint_user_activity,tcn,1,,0.3126508136924803,0.0821917808219178,9.485516650901452,0.9666666666666667,156.54369261379267,1.0,96.94263825136478,1.0,120.37048635492944,0.9249999999999999,115.35574273066403
tagged_events,ANAEROBIC,joint_user_activity,pk_ssm,2,,0.7483101851851851,0.7402777777777778,36.11457908920342,1.0,169.53656129352171,0.9814814814814815,79.81046583969267,1.0,177.8755520058054,1.0,186.93312222315697
tagged_events,ANAEROBIC,joint_user_activity,tcn,2,,0.8062808641975309,0.8034722222222223,42.31189321342445,1.0,167.05093799557432,1.0,76.26122100730979,1.0,157.73622190015183,1.0,198.0815635332162
tagged_events,ANAEROBIC,joint_user_activity,pk_ssm,3,,0.7656018518518519,1.0,44.253290315922406,1.0,107.64973732799584,1.0,72.00495720571939,1.0,104.49006923240371,0.8944444444444445,96.25008715571397
tagged_events,ANAEROBIC,joint_user_activity,tcn,3,,0.6792824074074074,0.6949300699300699,33.94522756238381,0.8555555555555555,98.12807670629091,1.0,69.68613261546506,0.9444444444444443,90.8987711896622,0.7888888888888888,90.17168202411945
tagged_events,ANAEROBIC,joint_user_activity,pk_ssm,4,,0.926875,1.0,66.50141989508977,0.9500000000000001,91.69822488249218,0.9166666666666666,49.68458120853643,0.9500000000000001,92.07499057267648,0.9833333333333334,87.95805562228604
tagged_events,ANAEROBIC,joint_user_activity,tcn,4,,0.871520061728395,1.0,62.338407674557715,0.8083333333333332,76.45792400776419,0.8648148148148147,41.71569585089249,0.8999999999999999,78.23723633313462,0.8481481481481481,85.83789799181336
evaluation_stride,AEROBIC,source_user,pk_ssm,0,,0.8461951447245565,0.6990106590417513,44.03437164568581,0.9603174603174605,110.97158564770125,0.9841269841269842,66.66733604926704,0.9841269841269842,114.14076956939404,1.0,133.86804553282096
evaluation_stride,AEROBIC,source_user,tcn,0,,0.9140873015873018,0.7843695477797857,60.21487955478922,0.9761904761904763,110.50817733969632,0.9285714285714286,53.71406390397458,1.0,118.26855416555698,1.0,128.79980181385002
evaluation_stride,AEROBIC,source_user,pk_ssm,1,,0.8912750933706816,0.744937037172194,50.83353047349867,0.9345238095238096,115.94195499968589,0.9595238095238096,62.89912309147478,0.9330532212885153,89.72481117911424,0.975,158.70054191939403
evaluation_stride,AEROBIC,source_user,tcn,1,,0.911723596846146,0.7009429354179928,51.606637989836685,0.9761904761904763,109.0229080371584,0.9761904761904763,60.681242524866725,0.9663865546218487,82.48700563964871,1.0,123.11104197845093
evaluation_stride,AEROBIC,source_user,pk_ssm,2,,0.9494543650793651,0.8195732248528271,70.10229896163835,1.0,171.95117491285052,1.0,88.64951349908584,0.9880952380952381,118.81023641762367,1.0,194.2543227636644
evaluation_stride,AEROBIC,source_user,tcn,2,,0.9818617724867725,0.9427098332289026,73.51511297295612,0.9880952380952381,153.44270292623347,1.0,101.28896024005047,0.9880952380952381,140.21676409056406,1.0,225.58011030869977
evaluation_stride,AEROBIC,source_user,pk_ssm,3,,0.9432374338624339,0.2994410569105691,64.0585200072587,0.9761904761904762,115.34275949054701,0.9682539682539683,58.12793915098282,0.9047619047619048,68.57069626213797,0.9920634920634921,140.9470894943792
evaluation_stride,AEROBIC,source_user,tcn,3,,0.9422949735449736,0.5297518923465097,61.41328799112259,0.9841269841269842,104.10287372239131,0.9682539682539683,50.1716535182579,0.876984126984127,57.17344184004212,0.9920634920634921,125.9424860922504
evaluation_stride,AEROBIC,source_user,pk_ssm,4,,0.9050013923698135,0.6417215527368241,63.547838196062294,1.0,275.6294078879757,1.0,150.28349807951827,1.0,239.22886762851672,1.0,291.04743001412737
evaluation_stride,AEROBIC,source_user,tcn,4,,0.9514285714285715,0.8329791586922376,66.83120440149216,1.0,177.96302673190374,0.9578947368421052,63.91521620101384,0.9578947368421052,82.59162376136418,1.0,179.72942103069533
evaluation_stride,AEROBIC,seen_user_activity,pk_ssm,0,,0.8647322389650869,0.7125777723107096,49.585710569902346,0.955189312567132,125.23489438649793,0.9836197636949517,77.21089488283229,0.9716366809881849,128.29550165703105,0.9685150375939848,149.8647824573919
evaluation_stride,AEROBIC,seen_user_activity,tcn,0,,0.9377575535106079,0.8244708809431612,63.09624460240721,0.9267588614393125,115.89041174890706,0.9746911922663803,53.844409009561495,0.9866742749731472,132.5252773895476,0.9520676691729323,128.54563580947533
evaluation_stride,AEROBIC,seen_user_activity,pk_ssm,1,,0.8990115173198697,0.6756994688101436,44.531319525560164,0.9547455595510516,101.64786274072132,0.9553557807562384,53.63616469528536,0.939884130616396,78.58932581355833,0.9659147869674186,142.0069279354879
